latitude,longitude,curah_hujan,Penggunaan_Lahan,Jenis_Tanah,Kategori_Curah_Hujan,Ket_Jenis_Tanah,Ket_Penggunaan_Lahan
-7.04292098,107.6030193,2205.0,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.039928,107.640696,2197.3,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-7.056579395,107.637337,2178.49,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-7.061576263,107.6412632,2168.09,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-7.064440599,107.6618161,2151.78,1.0,0.5714285714285714,0.33333333333333337,Latosol,Permukiman
-7.057650152,107.6630352,2156.97,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-7.048712,107.659946,2172.47,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.01232142,107.641977,2226.85,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.006647,107.642031,2230.69,0.25,0.7142857142857142,0.33333333333333337,Aluvial,Badan Air
-7.009550256,107.6370849,2230.76,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.005896875,107.6341248,2235.01,1.0,0.7142857142857142,0.33333333333333337,Aluvial,Permukiman
-7.006610713,107.6273433,2236.39,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.014106016,107.6262725,2231.32,0.25,0.5714285714285714,0.33333333333333337,Latosol,Badan Air
-7.04158879,107.6248449,2201.97,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-7.071459001,107.625322,2162.92,0.625,0.2857142857142857,0.33333333333333337,Andosol,Sawah
-7.071885,107.571176,2182.96,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.074782271,107.5659532,2183.43,1.0,0.5714285714285714,0.33333333333333337,Latosol,Permukiman
-7.072124,107.573478,2181.06,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.064431616,107.5730916,2193.8,1.0,0.5714285714285714,0.33333333333333337,Latosol,Permukiman
-7.055957,107.591549,2192.58,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.053394,107.603015,2191.48,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.045698001,107.629653,2195.56,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-7.029375,107.633356,2213.71,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-7.036235003,107.6323402,2207.42,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-7.036704,107.643867,2200.91,0.0,0.5714285714285714,0.33333333333333337,Latosol,Perkebunan/Kebun
-7.030524297,107.6416201,2209.39,0.0,0.5714285714285714,0.33333333333333337,Latosol,Perkebunan/Kebun
-7.003398441,107.6526846,2220.16,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.053417716,107.8290403,2027.06,0.5,0.2857142857142857,0.33333333333333337,Andosol,Tegalan/Ladang
-7.038067,107.852212,1994.47,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang
-7.04033068,107.8552144,1997.9,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang
-7.049761,107.849193,2012.95,0.5,0.2857142857142857,0.33333333333333337,Andosol,Tegalan/Ladang
-7.0574628,107.8385582,2028.51,0.5,0.2857142857142857,0.33333333333333337,Andosol,Tegalan/Ladang
-7.048144,107.864969,2010.11,0.125,0.2857142857142857,0.33333333333333337,Andosol,Hutan
-7.035809704,107.8811505,2001.5,0.5,0.2857142857142857,0.33333333333333337,Andosol,Tegalan/Ladang
-6.993574272,107.8842438,1970.64,0.125,0.2857142857142857,0.0,Andosol,Hutan
-6.998333194,107.887813,1976.32,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-7.020462181,107.8992344,1997.86,0.5,0.5714285714285714,0.0,Latosol,Tegalan/Ladang
-7.03212154,107.8930478,2003.13,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-6.998121,107.881985,1970.32,0.125,0.5714285714285714,0.0,Latosol,Hutan
-6.986673835,107.8775813,1962.45,0.125,0.2857142857142857,0.0,Andosol,Hutan
-6.970731446,107.8787711,1961.99,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang
-6.966924308,107.8840059,1969.05,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang
-6.964306901,107.8937617,1979.97,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang
-6.961451548,107.8999483,1986.16,0.125,0.2857142857142857,0.0,Andosol,Hutan
-6.973348853,107.8890027,1972.15,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang
-6.976188369,107.8763332,1959.34,0.125,0.2857142857142857,0.0,Andosol,Hutan
-6.972635015,107.8633046,1947.17,0.5,0.5714285714285714,0.0,Latosol,Tegalan/Ladang
-6.980935,107.84577,1930.69,1.0,0.5714285714285714,0.0,Latosol,Permukiman
-7.001902385,107.8366546,1937.38,0.5,0.5714285714285714,0.0,Latosol,Tegalan/Ladang
-7.01927245,107.8278506,1965.06,1.0,0.5714285714285714,0.0,Latosol,Permukiman
-7.018168,107.806252,1981.47,0.75,0.7142857142857142,0.0,Aluvial,Sawah Tadah Hujan
-6.986082649,107.8017299,1950.29,0.625,0.7142857142857142,0.0,Aluvial,Sawah
-6.984319,107.796635,1956.9,0.625,0.7142857142857142,0.0,Aluvial,Sawah
-7.016179151,107.7724092,2032.02,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.022416,107.80369,1991.72,0.75,0.7142857142857142,0.0,Aluvial,Sawah Tadah Hujan
-7.049609,107.789612,2054.66,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.06201393,107.8191376,2045.22,0.0,0.2857142857142857,0.33333333333333337,Andosol,Perkebunan/Kebun
-7.02857639,107.8408833,1977.21,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-7.017111,107.849737,1962.82,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-6.954529999,107.91268,1998.31,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun
-6.958834141,107.9135112,1998.99,0.125,0.2857142857142857,0.0,Andosol,Hutan
-6.966924308,107.8949514,1979.07,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang
-6.9701466,107.8872548,1972.7,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang
-6.985876,107.891013,1974.7,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun
-6.991432757,107.8961411,1982.1,0.125,0.2857142857142857,0.0,Andosol,Hutan
-7.006899253,107.9001862,1992.24,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-7.030931809,107.8870992,1997.82,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-6.963593063,107.9020898,1987.53,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun
-6.961689494,107.9137491,1998.58,0.125,0.2857142857142857,0.0,Andosol,Hutan
-6.844156018,107.7300101,2123.39,0.0,0.2857142857142857,0.33333333333333337,Andosol,Perkebunan/Kebun
-6.857362026,107.7292963,2122.41,0.0,0.2857142857142857,0.33333333333333337,Andosol,Perkebunan/Kebun
-6.8955094,107.7377291,2106.4,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-6.87989,107.736617,2112.34,0.0,0.2857142857142857,0.33333333333333337,Andosol,Perkebunan/Kebun
-6.882233001,107.732916,2115.26,0.0,0.2857142857142857,0.33333333333333337,Andosol,Perkebunan/Kebun
-6.892707001,107.746349,2098.55,0.0,0.2857142857142857,0.33333333333333337,Andosol,Perkebunan/Kebun
-6.904832273,107.752496,2085.54,1.0,0.5714285714285714,0.33333333333333337,Latosol,Permukiman
-6.921196122,107.7473121,2085.67,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-6.941359552,107.7498445,2068.95,1.0,0.42857142857142855,0.33333333333333337,Grumusol,Permukiman
-6.9493769,107.738033,2088.21,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.959309101,107.7362638,2089.65,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.975646945,107.7645413,2027.34,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.968980999,107.777145,2000.48,0.625,0.7142857142857142,,Aluvial,Sawah
-6.976929942,107.7425023,2075.41,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.0119574,107.7349094,2091.35,1.0,0.7142857142857142,0.33333333333333337,Aluvial,Permukiman
-7.015103,107.739173,2085.44,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.00771,107.751093,2064.4,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.006565,107.75842,2049.19,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.004960112,107.7656976,2037.88,1.0,0.7142857142857142,0.33333333333333337,Aluvial,Permukiman
-6.99516,107.768228,2023.31,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.983138944,107.7627052,2032.42,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.98232,107.739737,2079.33,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.995135,107.734586,2091.01,0.25,0.7142857142857142,0.33333333333333337,Aluvial,Badan Air
-6.997252001,107.757632,2049.37,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.996485,107.747664,2068.5,0.25,0.7142857142857142,0.33333333333333337,Aluvial,Badan Air
-7.012204,107.730576,2097.66,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.990782008,107.78695,1980.97,0.625,0.7142857142857142,0.0,Aluvial,Sawah
-7.012549,107.865234,1965.73,1.0,0.5714285714285714,0.0,Latosol,Permukiman
-6.866199,107.735934,2115.71,0.0,0.2857142857142857,0.33333333333333337,Andosol,Perkebunan/Kebun
-6.999229999,107.735083,2091.08,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.006523106,107.7287203,2101.28,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.004710149,107.7427918,2077.3,0.875,0.7142857142857142,0.33333333333333337,Aluvial,Gedung/Bangunan
-7.009152,107.751338,2065.13,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.013466566,107.7475507,2072.91,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.016131562,107.7469797,2073.48,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.019290327,107.7443536,2077.42,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.027656,107.740373,2083.97,0.25,0.7142857142857142,0.33333333333333337,Aluvial,Badan Air
-7.034215466,107.7346065,2090.97,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.038022603,107.7353679,2090.67,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.039355101,107.7368907,2088.56,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.031478001,107.747671,2077.85,0.25,0.7142857142857142,0.33333333333333337,Aluvial,Badan Air
-7.025079,107.751881,2068.89,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.01817853,107.7641806,2047.05,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.014799064,107.76849,2036.96,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.024697622,107.7688707,2046.42,1.0,0.7142857142857142,0.33333333333333337,Aluvial,Permukiman
-7.032495999,107.762395,2060.73,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.034346001,107.750121,2074.28,0.25,0.7142857142857142,0.33333333333333337,Aluvial,Badan Air
-7.011196,107.757807,2052.61,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.017623,107.758005,2056.31,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.989481599,107.7399365,2079.48,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.986626245,107.7439339,2071.32,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.986626245,107.7574493,2046.07,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.969113412,107.7743911,2005.06,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.961879851,107.7761043,2003.73,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.965278,107.771543,2015.45,1.0,0.7142857142857142,0.33333333333333337,Aluvial,Permukiman
-6.966258059,107.7671575,2024.57,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.964306,107.763629,2034.26,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.966567,107.762928,2033.1,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.9727378,107.7494032,2063.13,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.968161628,107.7479314,2063.95,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.967590557,107.7384136,2084.46,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.968484001,107.735685,2088.14,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.976918045,107.7275633,2102.78,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-6.970601636,107.7278934,2103.19,0.0,0.7142857142857142,0.33333333333333337,Aluvial,Perkebunan/Kebun
-6.977108401,107.7304186,2099.02,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.025962,107.749999,2071.37,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.030086,107.742913,2081.88,0.25,0.7142857142857142,0.33333333333333337,Aluvial,Badan Air
-7.067908633,107.7288958,2089.66,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.059653,107.73071,2090.26,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.058200432,107.7378425,2085.63,0.0,0.5714285714285714,0.33333333333333337,Latosol,Perkebunan/Kebun
-7.05005,107.740981,2084.89,1.0,0.7142857142857142,0.33333333333333337,Aluvial,Permukiman
-7.048013,107.744274,2082.11,1.0,0.7142857142857142,0.33333333333333337,Aluvial,Permukiman
-7.04373331,107.7399365,2084.94,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.049499001,107.755927,2075.22,0.25,0.7142857142857142,0.33333333333333337,Aluvial,Badan Air
-7.054161999,107.751764,2078.32,1.0,0.7142857142857142,0.33333333333333337,Aluvial,Permukiman
-7.034215466,107.7595432,2066.25,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.0419,107.7471749,2079.91,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.040402478,107.7558877,2071.21,1.0,0.7142857142857142,0.33333333333333337,Aluvial,Permukiman
-7.043869,107.757622,2072.96,1.0,0.7142857142857142,0.33333333333333337,Aluvial,Permukiman
-7.053031,107.759569,2074.87,0.25,0.7142857142857142,0.33333333333333337,Aluvial,Badan Air
-7.063355,107.752204,2079.54,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.049953,107.769705,2068.56,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.041193,107.767441,2062.84,1.0,0.7142857142857142,0.33333333333333337,Aluvial,Permukiman
-7.037283,107.764861,2063.11,0.625,0.7142857142857142,0.33333333333333337,Aluvial,Sawah
-7.063145,107.727899,2091.14,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.07057363,107.781815,2074.81,0.0,0.5714285714285714,0.33333333333333337,Latosol,Perkebunan/Kebun
-7.066958633,107.7825498,2072.15,0.625,0.5714285714285714,0.33333333333333337,Latosol,Sawah
-7.072096485,107.7922846,2071.28,1.0,0.5714285714285714,0.33333333333333337,Latosol,Permukiman
-7.07539,107.822989,2055.09,0.5,0.2857142857142857,0.33333333333333337,Andosol,Tegalan/Ladang
-7.073711514,107.8086582,2063.84,0.75,0.2857142857142857,0.33333333333333337,Andosol,Sawah Tadah Hujan
-7.073354595,107.8025906,2066.03,0.75,0.2857142857142857,0.33333333333333337,Andosol,Sawah Tadah Hujan
-7.059890001,107.806538,2052.06,0.75,0.5714285714285714,0.33333333333333337,Latosol,Sawah Tadah Hujan
-7.054080961,107.8332857,2024.72,0.5,0.2857142857142857,0.33333333333333337,Andosol,Tegalan/Ladang
-7.044668451,107.8391626,2005.8,0.5,0.2857142857142857,0.33333333333333337,Andosol,Tegalan/Ladang
-7.030881216,107.8339995,1982.03,0.5,0.5714285714285714,0.0,Latosol,Tegalan/Ladang
-7.027225,107.82541,1981.59,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-7.025527428,107.8172243,1983.43,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-7.000328,107.819582,1938.42,0.625,0.7142857142857142,0.0,Aluvial,Sawah
-7.01067645,107.8214576,1950.67,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-7.01167,107.816813,1956.94,0.625,0.7142857142857142,0.0,Aluvial,Sawah
-7.00578,107.806306,1958.78,0.625,0.7142857142857142,0.0,Aluvial,Sawah
-7.001037,107.8019,1962.75,0.625,0.7142857142857142,0.0,Aluvial,Sawah
-7.003964001,107.776166,2012.25,1.0,0.7142857142857142,0.33333333333333337,Aluvial,Permukiman
-7.000282,107.785776,1991.64,0.0,0.7142857142857142,0.0,Aluvial,Perkebunan/Kebun
-6.994856001,107.8023,1953.11,1.0,0.7142857142857142,0.0,Aluvial,Permukiman
-6.997339545,107.8023715,1955.01,0.625,0.7142857142857142,0.0,Aluvial,Sawah
-6.986031,107.809557,1938.35,0.0,0.7142857142857142,0.0,Aluvial,Perkebunan/Kebun
-6.989559,107.825537,1927.58,1.0,0.7142857142857142,0.0,Aluvial,Permukiman
-6.994879,107.821264,1933.26,0.625,0.7142857142857142,0.0,Aluvial,Sawah
-6.975009,107.820509,1927.94,0.625,0.7142857142857142,0.0,Aluvial,Sawah
-6.986464,107.827912,1925.7,1.0,0.7142857142857142,0.0,Aluvial,Permukiman
-6.990763999,107.838375,1929.27,0.75,0.5714285714285714,0.0,Latosol,Sawah Tadah Hujan
-6.994201,107.850802,1938.93,1.0,0.5714285714285714,0.0,Latosol,Permukiman
-6.998677814,107.9073324,1993.28,0.0,0.2857142857142857,0.0,Andosol,Perkebunan/Kebun
-7.000596,107.894477,1983.01,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-7.004826118,107.888965,1979.32,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-7.023385914,107.8900358,1995.14,0.5,0.5714285714285714,0.0,Latosol,Tegalan/Ladang
-7.034807326,107.9007434,2009.28,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-7.03730576,107.9050264,2014.36,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-7.043373386,107.8721898,2006.48,0.5,0.2857142857142857,0.33333333333333337,Andosol,Tegalan/Ladang
-7.028861,107.883928,1994.73,0.5,0.5714285714285714,0.0,Latosol,Tegalan/Ladang
-7.0000715,107.8636429,1953.56,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-6.990906271,107.8693345,1955.23,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-7.007345,107.856458,1953.76,0.75,0.5714285714285714,0.0,Latosol,Sawah Tadah Hujan
-6.990423,107.861429,1946.26,0.5,0.5714285714285714,0.0,Latosol,Tegalan/Ladang
-6.996260058,107.8689776,1957.06,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-7.015479,107.88778,1987.3,0.75,0.5714285714285714,0.0,Latosol,Sawah Tadah Hujan
-7.045157982,107.9035987,2018.71,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-7.049817,107.911276,2025.4,0.0,0.5714285714285714,0.33333333333333337,Latosol,Perkebunan/Kebun
-7.046242,107.913448,2024.47,0.0,0.5714285714285714,0.33333333333333337,Latosol,Perkebunan/Kebun
-7.045157982,107.8953896,2015.22,0.5,0.5714285714285714,0.33333333333333337,Latosol,Tegalan/Ladang
-7.025701,107.875738,1987.72,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-7.017506,107.871521,1976.55,1.0,0.5714285714285714,0.0,Latosol,Permukiman
-7.000543088,107.8729037,1961.36,0.5,0.5714285714285714,0.0,Latosol,Tegalan/Ladang
-6.980922,107.876748,1959.31,0.125,0.2857142857142857,0.0,Andosol,Hutan
-6.98269713,107.8575562,1940.84,0.0,0.5714285714285714,0.0,Latosol,Perkebunan/Kebun
-7.001399,107.840955,1938.82,0.75,0.5714285714285714,0.0,Latosol,Sawah Tadah Hujan
-6.997973001,107.835748,1932.98,0.75,0.5714285714285714,0.0,Latosol,Sawah Tadah Hujan
-7.033127,107.854057,1985.42,0.5,0.2857142857142857,0.0,Andosol,Tegalan/Ladang
-7.047656416,107.8265042,2019.89,0.5,0.2857142857142857,0.33333333333333337,Andosol,Tegalan/Ladang
-6.84026,107.7034,2134.19,0.0,0.2857142857142857,0.33333333333333337,Andosol,Perkebunan/Kebun
-6.842104,107.680401,2138.27,0.0,0.2857142857142857,0.33333333333333337,Andosol,Perkebunan/Kebun
-6.832020767,107.7296532,2125.14,0.0,0.2857142857142857,0.33333333333333337,Andosol,Perkebunan/Kebun
-6.837017635,107.7292963,2125.5,0.0,0.2857142857142857,0.33333333333333337,Andosol,Perkebunan/Kebun
